GEOID,year,filings_2020,filings_avg,filings_avg_prepandemic_baseline,Census Tract Name,Total Population,Black or African American (%),Hispanic or Latino (%),White Non-Hispanic (%),Female (%),Under 18 (%),High School or Less (%),Single Mother Households (%),Poverty Rate (%),Uninsured (%),Renter Occupied Housing (%),Households with Children (Count),Renter Occupied Units (Count),state,county,tract,Eviction Rate per 1k,Pct Renter x Poverty,Pct Uninsured x HS or Less,majority_race,Poverty to Education Ratio,Youth Burden,Female to Pop Ratio,High Renter
48201342700,2021,0.9166666666666666,2.3333333333333335,3.4583333333333335,"Census Tract 3427, Harris County, Texas",5007,1.0,35.4,60.4,5007.0,26.6,93.1,8.2,0.0,6.3,77.3,134,403,48,201,342700,0.4660142467212569,0.0,5.87,Majority White,0.0,0.00531,1.0,1
48201342700,2022,3.4166666666666665,2.3333333333333335,3.4583333333333335,Census Tract 3427; Harris County; Texas,4699,1.8,20.0,8.6,4699.0,28.0,90.9,9.0,0.0,6.8,76.0,144,437,48,201,342700,0.4965595516776619,0.0,6.18,Mixed/Other,0.0,0.00596,1.0,1
48201342700,2023,2.3333333333333335,2.3333333333333335,3.4583333333333335,Census Tract 3427; Harris County; Texas,4756,1.6,1.1,27.6,4756.0,27.8,87.3,10.4,0.0,7.7,76.5,172,500,48,201,342700,0.49060835435940564,0.0,6.72,Mixed/Other,0.0,0.00585,1.0,1
48201342801,2020,0.16666666666666666,0.20833333333333334,0.6041666666666666,"Census Tract 3428.01, Harris County, Texas",5368,3.0,33.7,55.8,5368.0,24.3,94.4,8.1,0.0,1.3,97.6,155,235,48,201,342801,0.03881023348236463,0.0,1.23,Majority White,0.0,0.00453,1.0,1
48201342801,2021,0.25,0.20833333333333334,0.6041666666666666,"Census Tract 3428.01, Harris County, Texas",5181,3.1,28.1,57.9,5181.0,26.3,91.6,8.3,0.0,4.2,97.8,159,215,48,201,342801,0.04021102747217397,0.0,3.85,Majority White,0.0,0.00508,1.0,1
48201342801,2022,0.16666666666666666,0.20833333333333334,0.6041666666666666,Census Tract 3428.01; Harris County; Texas,5172,3.2,21.1,0.0,5172.0,27.9,94.1,7.8,0.0,1.7,99.5,145,221,48,201,342801,0.040281000257798405,0.0,1.6,Mixed/Other,0.0,0.00539,1.0,1
48201342801,2023,0.25,0.20833333333333334,0.6041666666666666,Census Tract 3428.01; Harris County; Texas,5362,4.4,0.4,31.4,5362.0,26.5,95.0,5.9,0.0,1.2,99.2,113,208,48,201,342801,0.03885366156906627,0.0,1.14,Mixed/Other,0.0,0.00494,1.0,1
48201342802,2020,0.08333333333333333,0.08333333333333333,0.3958333333333333,"Census Tract 3428.02, Harris County, Texas",2958,0.0,15.9,84.1,2958.0,22.1,92.2,12.2,0.0,3.3,98.8,119,129,48,201,342802,0.02817218841559612,0.0,3.04,Majority White,0.0,0.00747,1.0,1
48201342802,2021,0.08333333333333333,0.08333333333333333,0.3958333333333333,"Census Tract 3428.02, Harris County, Texas",3052,0.0,12.0,85.6,3052.0,21.5,94.6,12.4,0.0,1.5,100.0,126,103,48,201,342802,0.027304499781563997,0.0,1.42,Majority White,0.0,0.00704,1.0,1
48201342802,2022,0.16666666666666666,0.08333333333333333,0.3958333333333333,Census Tract 3428.02; Harris County; Texas,3116,0.0,11.5,0.3,3116.0,23.9,94.6,10.0,0.0,1.4,95.4,101,84,48,201,342802,0.02674368848951647,0.0,1.32,Mixed/Other,0.0,0.00767,1.0,1
48201342802,2023,0.16666666666666666,0.08333333333333333,0.3958333333333333,Census Tract 3428.02; Harris County; Texas,3345,0.0,0.0,20.6,3345.0,26.6,93.5,8.5,0.0,2.0,96.5,91,90,48,201,342802,0.024912805181863475,0.0,1.87,Mixed/Other,0.0,0.00795,1.0,1
48201342900,2020,1.0833333333333333,0.9583333333333334,1.4583333333333333,"Census Tract 3429, Harris County, Texas",6569,3.7,23.0,66.0,6569.0,19.6,89.5,11.5,0.0,1.5,84.5,269,400,48,201,342900,0.14588724818592377,0.0,1.34,Majority White,0.0,0.00298,1.0,1
48201342900,2021,0.16666666666666666,0.9583333333333334,1.4583333333333333,"Census Tract 3429, Harris County, Texas",7208,3.1,29.8,61.3,7208.0,19.9,90.2,10.4,0.0,1.9,83.1,245,326,48,201,342900,0.1329541250462449,0.0,1.71,Majority White,0.0,0.00276,1.0,1
48201342900,2022,0.6666666666666666,0.9583333333333334,1.4583333333333333,Census Tract 3429; Harris County; Texas,7306,4.1,12.2,2.4,7306.0,19.4,91.6,12.3,0.0,3.0,81.0,283,359,48,201,342900,0.13117072725613652,0.0,2.75,Mixed/Other,0.0,0.00266,1.0,1
48201342900,2023,1.1666666666666667,0.9583333333333334,1.4583333333333333,Census Tract 3429; Harris County; Texas,6976,4.2,2.5,30.6,6976.0,19.2,94.9,9.7,14.3,3.8,86.1,228,371,48,201,342900,0.13737576452599387,12.31,3.61,Mixed/Other,0.15,0.00275,1.0,1
48201343000,2020,1.75,6.125,4.0625,"Census Tract 3430, Harris County, Texas",6949,18.3,48.4,37.2,6949.0,27.4,86.5,19.0,5.8,18.8,50.3,483,786,48,201,343000,0.8814217873075262,2.92,16.26,Mixed/Other,0.07,0.00394,1.0,1
48201343000,2021,2.0833333333333335,6.083333333333333,4.0625,"Census Tract 3430, Harris County, Texas",7007,16.2,50.3,37.2,7007.0,25.6,86.7,18.1,42.8,14.8,54.4,474,812,48,201,343000,0.868179439608011,23.28,12.83,Majority Hispanic,0.49,0.00365,1.0,1
48201343000,2022,3.5,6.083333333333333,4.0625,Census Tract 3430; Harris County; Texas,7663,10.5,31.1,5.2,7663.0,27.7,90.6,17.7,44.9,14.1,58.5,507,816,48,201,343000,0.7938579320544608,26.27,12.77,Mixed/Other,0.5,0.00361,1.0,1
48201343000,2023,6.0,6.083333333333333,4.0625,Census Tract 3430; Harris County; Texas,8211,10.3,1.2,38.3,8211.0,29.0,88.6,17.0,33.9,10.7,59.9,495,823,48,201,343000,0.7408760605691552,20.31,9.48,Mixed/Other,0.38,0.00353,1.0,1
48201343100,2020,0.3333333333333333,1.5833333333333333,2.0208333333333335,"Census Tract 3431, Harris County, Texas",4162,1.0,31.2,60.5,4162.0,24.4,90.3,9.4,0.0,0.7,86.9,134,228,48,201,343100,0.3804260772064712,0.0,0.63,Majority White,0.0,0.00586,1.0,1
48201343100,2021,0.4166666666666667,1.5833333333333333,2.0208333333333335,"Census Tract 3431, Harris County, Texas",4004,2.0,33.7,58.7,4004.0,24.9,89.0,9.4,0.0,1.9,88.0,135,242,48,201,343100,0.3954378954378954,0.0,1.69,Majority White,0.0,0.00622,1.0,1
48201343100,2022,1.5833333333333333,1.5833333333333333,2.0208333333333335,Census Tract 3431; Harris County; Texas,4058,1.6,21.9,1.3,4058.0,29.5,88.4,10.8,0.0,1.8,92.6,150,310,48,201,343100,0.3901757844586824,0.0,1.59,Mixed/Other,0.0,0.00727,1.0,1
48201343100,2023,1.5833333333333333,1.5833333333333333,2.0208333333333335,Census Tract 3431; Harris County; Texas,4048,2.1,5.2,35.5,4048.0,29.3,89.7,13.3,0.0,5.1,89.1,188,291,48,201,343100,0.39113965744400525,0.0,4.57,Mixed/Other,0.0,0.00724,1.0,1
48201343200,2020,0.08333333333333333,0.875,1.0208333333333333,"Census Tract 3432, Harris County, Texas",4947,3.0,38.3,53.2,4947.0,19.9,91.2,7.1,0.0,1.5,83.6,108,132,48,201,343200,0.1768748736608045,0.0,1.37,Majority White,0.0,0.00402,1.0,1
48201343200,2021,0.3333333333333333,0.875,1.0208333333333333,"Census Tract 3432, Harris County, Texas",5108,2.0,36.7,57.7,5108.0,21.9,91.6,6.4,0.0,1.8,85.7,98,100,48,201,343200,0.17129992169146435,0.0,1.65,Majority White,0.0,0.00429,1.0,1
48201343200,2022,0.5,0.875,1.0208333333333333,Census Tract 3432; Harris County; Texas,4740,1.9,10.2,7.5,4740.0,21.2,90.8,7.4,0.0,0.0,88.7,111,169,48,201,343200,0.18459915611814345,0.0,0.0,Mixed/Other,0.0,0.00447,1.0,1
48201343200,2023,1.0,0.875,1.0208333333333333,Census Tract 3432; Harris County; Texas,5264,2.8,0.7,26.9,5264.0,21.4,92.0,9.3,0.0,1.7,83.3,158,216,48,201,343200,0.16622340425531915,0.0,1.56,Mixed/Other,0.0,0.00407,1.0,1
48201343301,2020,0.25,4.75,1.7916666666666667,"Census Tract 3433.01, Harris County, Texas",5239,0.9,39.9,56.8,5239.0,27.0,87.0,3.2,0.0,8.6,93.9,49,242,48,201,343301,0.9066615766367627,0.0,7.48,Majority White,0.0,0.00515,1.0,1
48201343301,2021,1.3333333333333333,4.75,1.7916666666666667,"Census Tract 3433.01, Harris County, Texas",5189,0.6,41.3,57.4,5189.0,26.3,87.4,1.9,0.0,9.7,94.4,30,211,48,201,343301,0.9153979572171903,0.0,8.48,Majority White,0.0,0.00507,1.0,1
48201343301,2022,2.25,4.75,1.7916666666666667,Census Tract 3433.01; Harris County; Texas,5023,1.0,16.7,2.5,5023.0,25.8,85.8,5.1,0.0,12.1,87.1,80,327,48,201,343301,0.9456500099542107,0.0,10.38,Mixed/Other,0.0,0.00514,1.0,1
48201343301,2023,4.75,4.75,1.7916666666666667,Census Tract 3433.01; Harris County; Texas,4658,0.9,1.9,41.9,4658.0,22.7,82.8,7.1,0.0,13.7,86.5,113,306,48,201,343301,1.0197509660798627,0.0,11.34,Mixed/Other,0.0,0.00487,1.0,1
48201343302,2020,0.6666666666666666,1.0,0.7083333333333334,"Census Tract 3433.02, Harris County, Texas",4728,8.2,30.7,53.7,4728.0,20.7,90.2,19.1,0.0,6.0,71.0,369,674,48,201,343302,0.21150592216582065,0.0,5.41,Majority White,0.0,0.00438,1.0,1
48201343302,2021,0.75,1.0,0.7083333333333334,"Census Tract 3433.02, Harris County, Texas",4902,8.9,31.3,52.8,4902.0,21.8,91.6,19.3,7.0,6.5,71.3,376,597,48,201,343302,0.2039983680130559,4.99,5.95,Majority White,0.08,0.00445,1.0,1
48201343302,2022,0.8333333333333334,1.0,0.7083333333333334,Census Tract 3433.02; Harris County; Texas,4649,5.3,21.2,2.7,4649.0,22.3,91.9,17.2,12.5,10.1,72.9,331,547,48,201,343302,0.21510002151000215,9.11,9.28,Mixed/Other,0.14,0.0048,1.0,1
48201343302,2023,0.6666666666666666,1.0,0.7083333333333334,Census Tract 3433.02; Harris County; Texas,4932,5.3,0.3,31.3,4932.0,26.1,91.7,17.1,9.4,9.5,72.4,330,451,48,201,343302,0.20275750202757503,6.81,8.71,Mixed/Other,0.1,0.00529,1.0,1
48201343601,2020,0.0,0.041666666666666664,0.020833333333333332,"Census Tract 3436.01, Harris County, Texas",0,2.6,30.1,11.9,0.0,28.3,67.2,10.1,0.0,10.0,64.9,0,0,48,201,343601,inf,0.0,6.72,Mixed/Other,0.0,2830000.0,0.0,1
48201343601,2021,0.0,0.041666666666666664,0.020833333333333332,"Census Tract 3436.01, Harris County, Texas",0,2.6,30.1,11.9,0.0,28.3,67.2,10.1,0.0,10.0,64.9,0,0,48,201,343601,inf,0.0,6.72,Mixed/Other,0.0,2830000.0,0.0,1
48201343601,2022,0.0,0.041666666666666664,0.020833333333333332,Census Tract 3436.01; Harris County; Texas,1,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,10.0,100.0,0,1,48,201,343601,41.666666666666664,0.0,10.0,Mixed/Other,0.0,0.0,0.99999,1
48201343601,2023,0.08333333333333333,0.041666666666666664,0.020833333333333332,Census Tract 3436.01; Harris County; Texas,1,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,10.0,100.0,0,1,48,201,343601,41.666666666666664,0.0,10.0,Mixed/Other,0.0,0.0,0.99999,1
48201343602,2020,1.5,2.75,2.3333333333333335,"Census Tract 3436.02, Harris County, Texas",2746,2.5,29.7,62.5,2746.0,17.8,90.9,25.1,0.0,6.5,73.5,285,321,48,201,343602,1.0014566642388931,0.0,5.91,Majority White,0.0,0.00648,1.0,1
48201343602,2021,0.9166666666666666,2.7083333333333335,2.3333333333333335,"Census Tract 3436.02, Harris County, Texas",3055,4.6,34.9,55.1,3055.0,19.8,88.8,26.4,0.0,7.2,67.4,309,360,48,201,343602,0.8865248226950355,0.0,6.39,Majority White,0.0,0.00648,1.0,1
48201343602,2022,3.75,2.7083333333333335,2.3333333333333335,Census Tract 3436.02; Harris County; Texas,2776,5.4,17.7,6.7,2776.0,16.8,87.9,27.6,0.0,11.0,66.0,315,461,48,201,343602,0.9756243996157541,0.0,9.67,Mixed/Other,0.0,0.00605,1.0,1
48201343602,2023,3.25,2.7083333333333335,2.3333333333333335,Census Tract 3436.02; Harris County; Texas,2589,5.8,2.6,16.7,2589.0,14.8,86.5,27.1,0.0,11.5,66.2,292,478,48,201,343602,1.046092442384447,0.0,9.95,Mixed/Other,0.0,0.00572,1.0,1
48201343700,2020,2.3333333333333335,4.541666666666667,5.625,"Census Tract 3437, Harris County, Texas",3948,22.7,36.8,39.9,3948.0,22.5,78.6,12.3,25.7,14.2,40.9,170,397,48,201,343700,1.150371496116177,10.51,11.16,Mixed/Other,0.33,0.0057,1.0,0
48201343700,2021,1.75,4.541666666666667,5.625,"Census Tract 3437, Harris County, Texas",3608,22.7,38.1,35.4,3608.0,24.0,80.5,8.5,86.0,17.1,49.9,110,352,48,201,343700,1.2587767923133777,42.91,13.77,Mixed/Other,1.07,0.00665,1.0,0
48201343700,2022,6.333333333333333,4.541666666666667,5.625,Census Tract 3437; Harris County; Texas,4005,20.2,14.5,6.1,4005.0,25.9,81.5,7.8,87.3,25.7,51.0,108,355,48,201,343700,1.1339991677070331,44.52,20.95,Mixed/Other,1.07,0.00647,1.0,1
48201343700,2023,5.25,4.541666666666667,5.625,Census Tract 3437; Harris County; Texas,3850,19.3,1.3,38.4,3850.0,23.9,86.8,8.2,89.9,17.0,59.3,121,376,48,201,343700,1.1796536796536798,53.31,14.76,Mixed/Other,1.04,0.00621,1.0,1
48201350101,2020,0.3333333333333333,0.5833333333333334,0.5208333333333334,"Census Tract 3501.01, Harris County, Texas",4502,0.9,2.2,13.0,4502.0,26.6,62.0,1.9,0.0,44.7,68.1,22,513,48,201,350101,0.1295720420553828,0.0,27.71,Mixed/Other,0.0,0.00591,1.0,1
48201350101,2021,0.3333333333333333,0.5833333333333334,0.5208333333333334,"Census Tract 3501.01, Harris County, Texas",5255,5.8,15.7,5.5,5255.0,25.5,65.1,0.1,0.0,46.8,65.1,1,553,48,201,350101,0.11100539169045355,0.0,30.47,Mixed/Other,0.0,0.00485,1.0,1
48201350101,2022,0.25,0.5833333333333334,0.5208333333333334,Census Tract 3501.01; Harris County; Texas,5010,27.4,15.2,1.8,5010.0,23.7,80.7,0.1,0.0,23.4,51.6,1,413,48,201,350101,0.11643379906852962,0.0,18.88,Mixed/Other,0.0,0.00473,1.0,1
48201350101,2023,0.5,0.5833333333333334,0.5208333333333334,Census Tract 3501.01; Harris County; Texas,4568,19.9,1.5,21.4,4568.0,20.9,78.4,1.8,0.0,27.2,65.5,23,378,48,201,350101,0.12769994162288384,0.0,21.32,Mixed/Other,0.0,0.00458,1.0,1
48201350102,2020,0.08333333333333333,0.375,0.20833333333333334,"Census Tract 3501.02, Harris County, Texas",3776,5.1,29.9,44.1,3776.0,22.4,95.1,15.8,0.0,1.2,100.0,207,215,48,201,350102,0.09931144067796611,0.0,1.14,Mixed/Other,0.0,0.00593,1.0,1
48201350102,2021,0.16666666666666666,0.375,0.20833333333333334,"Census Tract 3501.02, Harris County, Texas",5535,4.0,28.4,37.7,5535.0,24.0,90.9,11.8,0.0,2.1,96.6,209,336,48,201,350102,0.06775067750677506,0.0,1.91,Mixed/Other,0.0,0.00434,1.0,1
48201350102,2022,0.0,0.375,0.20833333333333334,Census Tract 3501.02; Harris County; Texas,4933,5.7,3.4,0.7,4933.0,22.0,90.6,15.3,0.0,2.5,96.1,270,389,48,201,350102,0.07601864990877762,0.0,2.26,Mixed/Other,0.0,0.00446,1.0,1
48201350102,2023,0.4166666666666667,0.375,0.20833333333333334,Census Tract 3501.02; Harris County; Texas,4822,2.8,0.4,22.3,4822.0,25.2,91.0,13.6,0.0,0.2,95.2,229,415,48,201,350102,0.07776856076316882,0.0,0.18,Mixed/Other,0.0,0.00523,1.0,1
48201350103,2020,0.08333333333333333,0.625,0.5,"Census Tract 3501.03, Harris County, Texas",5952,8.5,57.4,22.9,5952.0,29.0,82.6,4.8,12.2,4.6,97.1,84,159,48,201,350103,0.10500672043010753,11.85,3.8,Majority Hispanic,0.15,0.00487,1.0,1
48201350103,2021,0.16666666666666666,0.625,0.5,"Census Tract 3501.03, Harris County, Texas",7855,11.2,56.2,20.8,7855.0,28.3,85.5,5.1,20.4,2.7,96.9,113,127,48,201,350103,0.07956715467854869,19.77,2.31,Majority Hispanic,0.24,0.0036,1.0,1
48201350103,2022,0.5833333333333334,0.625,0.5,Census Tract 3501.03; Harris County; Texas,7685,13.9,33.8,8.3,7685.0,25.4,85.1,4.4,12.3,9.2,99.8,105,170,48,201,350103,0.08132726089785297,12.28,7.83,Mixed/Other,0.14,0.00331,1.0,1
48201350103,2023,0.6666666666666666,0.625,0.5,Census Tract 3501.03; Harris County; Texas,7965,11.7,0.5,49.9,7965.0,28.7,84.2,10.0,8.0,10.7,99.8,250,354,48,201,350103,0.07846829880728186,7.98,9.01,Mixed/Other,0.1,0.0036,1.0,1
48201350104,2020,0.08333333333333333,4.25,7.541666666666667,"Census Tract 3501.04, Harris County, Texas",4066,23.8,14.9,42.0,4066.0,34.5,93.0,5.3,0.0,12.9,62.4,74,352,48,201,350104,1.045253320216429,0.0,12.0,Mixed/Other,0.0,0.00848,1.0,1
48201350104,2021,1.0833333333333333,4.25,7.541666666666667,"Census Tract 3501.04, Harris County, Texas",4865,28.3,23.4,28.3,4865.0,33.2,93.4,6.4,0.0,18.7,62.5,106,343,48,201,350104,0.8735868448098664,0.0,17.47,Mixed/Other,0.0,0.00682,1.0,1
48201350104,2022,8.416666666666666,4.25,7.541666666666667,Census Tract 3501.04; Harris County; Texas,4654,25.4,11.1,6.7,4654.0,31.2,96.0,7.8,0.0,22.1,56.5,136,513,48,201,350104,0.9131929522990975,0.0,21.22,Mixed/Other,0.0,0.0067,1.0,1
48201350104,2023,4.583333333333333,4.25,7.541666666666667,Census Tract 3501.04; Harris County; Texas,5346,28.8,0.0,20.1,5346.0,34.2,94.2,5.3,0.0,18.0,42.5,100,607,48,201,350104,0.7949869060980171,0.0,16.96,Mixed/Other,0.0,0.0064,1.0,0
48201350201,2020,2.5,3.6666666666666665,1.375,"Census Tract 3502.01, Harris County, Texas",4484,14.6,56.8,13.8,4484.0,34.5,87.9,1.7,0.0,0.1,88.7,20,199,48,201,350201,0.8177222717811478,0.0,0.09,Majority Hispanic,0.0,0.00769,1.0,1
48201350201,2021,1.8333333333333333,3.6666666666666665,1.375,"Census Tract 3502.01, Harris County, Texas",4225,13.3,51.0,17.2,4225.0,33.3,87.1,1.5,0.0,0.0,98.5,17,88,48,201,350201,0.8678500986193294,0.0,0.0,Majority Hispanic,0.0,0.00788,1.0,1
48201350201,2022,2.5,3.6666666666666665,1.375,Census Tract 3502.01; Harris County; Texas,3776,20.4,5.3,1.9,3776.0,38.1,92.8,1.0,0.0,6.2,86.2,12,221,48,201,350201,0.9710451977401129,0.0,5.75,Mixed/Other,0.0,0.01009,1.0,1
48201350201,2023,4.416666666666667,3.6666666666666665,1.375,Census Tract 3502.01; Harris County; Texas,4031,17.8,0.0,20.8,4031.0,36.2,90.6,4.4,0.0,8.5,83.9,49,294,48,201,350201,0.9096171338791036,0.0,7.7,Mixed/Other,0.0,0.00898,1.0,1
48201350202,2020,1.0833333333333333,2.5833333333333335,1.1041666666666667,"Census Tract 3502.02, Harris County, Texas",4983,9.0,62.4,14.0,4983.0,24.6,87.7,6.7,0.0,17.2,86.6,97,168,48,201,350202,0.5184293263763462,0.0,15.08,Majority Hispanic,0.0,0.00494,1.0,1
48201350202,2021,0.9166666666666666,2.5833333333333335,1.1041666666666667,"Census Tract 3502.02, Harris County, Texas",4777,11.2,62.7,13.0,4777.0,23.9,87.8,6.5,0.0,8.8,90.3,94,232,48,201,350202,0.5407857093015143,0.0,7.73,Majority Hispanic,0.0,0.005,1.0,1
48201350202,2022,2.0833333333333335,2.5833333333333335,1.1041666666666667,Census Tract 3502.02; Harris County; Texas,4854,10.9,14.6,6.0,4854.0,26.7,86.0,5.6,0.0,10.3,88.8,80,283,48,201,350202,0.5322071144073617,0.0,8.86,Mixed/Other,0.0,0.0055,1.0,1
48201350202,2023,4.0,2.5833333333333335,1.1041666666666667,Census Tract 3502.02; Harris County; Texas,4708,12.7,2.6,57.4,4708.0,26.8,76.5,5.4,20.0,9.6,81.0,80,290,48,201,350202,0.5487114131973945,16.2,7.34,Majority White,0.26,0.00569,1.0,1
48201350300,2020,0.25,1.0833333333333333,1.5625,"Census Tract 3503, Harris County, Texas",6461,12.2,55.3,24.2,6461.0,23.5,95.6,4.8,0.0,5.5,84.3,96,252,48,201,350300,0.1676727028839705,0.0,5.26,Majority Hispanic,0.0,0.00364,1.0,1
48201350300,2021,0.9166666666666666,1.0416666666666667,1.5625,"Census Tract 3503, Harris County, Texas",6456,10.1,56.6,28.8,6456.0,19.8,93.7,4.7,0.0,4.7,81.3,93,272,48,201,350300,0.16134861627426686,0.0,4.4,Majority Hispanic,0.0,0.00307,1.0,1
48201350300,2022,1.5833333333333333,1.0416666666666667,1.5625,Census Tract 3503; Harris County; Texas,6299,9.7,28.5,3.5,6299.0,21.0,97.0,5.1,0.0,5.0,79.4,100,290,48,201,350300,0.1653701645763878,0.0,4.85,Mixed/Other,0.0,0.00333,1.0,1
48201350300,2023,0.9166666666666666,1.0416666666666667,1.5625,Census Tract 3503; Harris County; Texas,6260,9.5,5.1,47.4,6260.0,22.3,96.2,4.0,0.0,4.8,77.0,80,246,48,201,350300,0.16640042598509053,0.0,4.62,Mixed/Other,0.0,0.00356,1.0,1
48201350400,2020,2.8333333333333335,5.291666666666667,8.1875,"Census Tract 3504, Harris County, Texas",6753,9.7,70.2,12.7,6753.0,32.0,76.0,7.8,26.7,11.5,63.7,153,474,48,201,350400,0.7836023495730292,17.01,8.74,Majority Hispanic,0.35,0.00474,1.0,1
48201350400,2021,3.5833333333333335,5.25,8.166666666666666,"Census Tract 3504, Harris County, Texas",6737,10.2,71.2,11.1,6737.0,32.1,77.7,7.7,0.0,9.1,66.1,156,487,48,201,350400,0.7792786106575628,0.0,7.07,Majority Hispanic,0.0,0.00476,1.0,1
48201350400,2022,4.833333333333333,5.25,8.166666666666666,Census Tract 3504; Harris County; Texas,6682,5.5,48.3,5.7,6682.0,29.3,81.8,6.4,0.0,9.5,66.6,134,515,48,201,350400,0.7856929063154744,0.0,7.77,Mixed/Other,0.0,0.00438,1.0,1
48201350400,2023,5.583333333333333,5.25,8.166666666666666,Census Tract 3504; Harris County; Texas,6267,9.7,0.6,65.0,6267.0,26.5,82.5,10.6,72.0,7.6,59.1,229,615,48,201,350400,0.8377213977979895,42.55,6.27,Majority White,0.87,0.00423,1.0,1
48201350500,2020,9.416666666666666,9.708333333333334,4.791666666666667,"Census Tract 3505, Harris County, Texas",7872,16.3,34.1,20.7,7872.0,26.8,72.9,15.7,0.0,15.7,68.9,365,744,48,201,350500,1.233274051490515,0.0,11.45,Mixed/Other,0.0,0.0034,1.0,1
48201350500,2021,6.583333333333333,9.708333333333334,4.770833333333333,"Census Tract 3505, Harris County, Texas",7488,15.5,31.5,22.1,7488.0,25.1,72.2,14.8,10.5,8.3,77.4,332,804,48,201,350500,1.2965188746438747,8.13,5.99,Mixed/Other,0.15,0.00335,1.0,1
48201350500,2022,18.0,9.708333333333334,4.770833333333333,Census Tract 3505; Harris County; Texas,6767,12.4,21.7,5.6,6767.0,22.6,74.7,16.7,27.6,10.1,76.0,395,996,48,201,350500,1.4346583912122557,20.98,7.54,Mixed/Other,0.37,0.00334,1.0,1
48201350500,2023,9.333333333333334,9.708333333333334,4.770833333333333,Census Tract 3505; Harris County; Texas,6586,13.7,0.4,20.9,6586.0,23.5,80.8,18.3,21.8,10.3,80.0,417,826,48,201,350500,1.4740864459965584,17.44,8.32,Mixed/Other,0.27,0.00357,1.0,1
48201350601,2020,0.9166666666666666,3.4583333333333335,2.75,"Census Tract 3506.01, Harris County, Texas",4563,9.4,30.3,47.5,4563.0,28.0,91.2,19.7,9.8,2.8,47.8,340,633,48,201,350601,0.7579078091898604,4.68,2.55,Mixed/Other,0.11,0.00614,1.0,0
48201350601,2021,0.5833333333333334,3.4583333333333335,2.75,"Census Tract 3506.01, Harris County, Texas",4488,10.3,34.5,42.9,4488.0,28.5,92.3,19.1,16.1,4.7,44.0,333,732,48,201,350601,0.7705733808674985,7.08,4.34,Mixed/Other,0.17,0.00635,1.0,0
48201350601,2022,1.8333333333333333,3.4583333333333335,2.75,Census Tract 3506.01; Harris County; Texas,4329,10.1,5.2,7.1,4329.0,27.4,92.3,19.6,19.0,7.0,44.9,339,726,48,201,350601,0.798875798875799,8.53,6.46,Mixed/Other,0.21,0.00633,1.0,0
48201350601,2023,3.3333333333333335,3.4583333333333335,2.75,Census Tract 3506.01; Harris County; Texas,4120,9.3,9.6,20.9,4120.0,27.2,92.1,22.4,19.4,7.3,44.5,382,707,48,201,350601,0.8394012944983819,8.63,6.72,Mixed/Other,0.21,0.0066,1.0,0
48201350603,2020,0.6666666666666666,1.1666666666666667,0.7083333333333334,"Census Tract 3506.03, Harris County, Texas",4813,5.5,25.5,52.0,4813.0,31.6,87.8,3.1,0.0,4.9,82.4,43,104,48,201,350603,0.2423990581065171,0.0,4.3,Majority White,0.0,0.00657,1.0,1
48201350603,2021,0.5,1.1666666666666667,0.7083333333333334,"Census Tract 3506.03, Harris County, Texas",5080,5.1,24.5,54.9,5080.0,34.2,83.6,3.7,0.0,4.2,65.0,52,126,48,201,350603,0.22965879265091865,0.0,3.51,Majority White,0.0,0.00673,1.0,1
48201350603,2022,1.0,1.1666666666666667,0.7083333333333334,Census Tract 3506.03; Harris County; Texas,4509,0.9,2.4,2.6,4509.0,27.7,91.2,3.7,0.0,3.8,92.1,51,214,48,201,350603,0.2587417757078436,0.0,3.47,Mixed/Other,0.0,0.00614,1.0,1
48201350603,2023,1.25,1.1666666666666667,0.7083333333333334,Census Tract 3506.03; Harris County; Texas,4465,1.1,4.5,15.0,4465.0,26.9,89.1,2.9,0.0,3.7,89.7,39,224,48,201,350603,0.2612915266890631,0.0,3.3,Mixed/Other,0.0,0.00602,1.0,1
48201350604,2020,0.08333333333333333,1.75,4.458333333333333,"Census Tract 3506.04, Harris County, Texas",3668,8.6,13.2,66.1,3668.0,18.5,94.7,7.2,0.0,2.5,67.0,102,351,48,201,350604,0.47709923664122134,0.0,2.37,Majority White,0.0,0.00504,1.0,1
48201350604,2021,0.4166666666666667,1.75,4.458333333333333,"Census Tract 3506.04, Harris County, Texas",3254,8.0,20.0,59.1,3254.0,11.4,95.6,7.5,0.0,0.0,73.1,110,320,48,201,350604,0.53779963122311,0.0,0.0,Majority White,0.0,0.0035,1.0,1
48201350604,2022,1.0833333333333333,1.75,4.458333333333333,Census Tract 3506.04; Harris County; Texas,3306,6.2,6.4,2.5,3306.0,12.8,95.2,10.0,0.0,0.0,70.2,150,344,48,201,350604,0.5293405928614641,0.0,0.0,Mixed/Other,0.0,0.00387,1.0,1
48201350604,2023,1.5,1.75,4.458333333333333,Census Tract 3506.04; Harris County; Texas,3644,2.3,0.6,19.5,3644.0,21.5,95.9,12.9,0.0,0.0,65.4,180,319,48,201,350604,0.4802414928649835,0.0,0.0,Mixed/Other,0.0,0.0059,1.0,1
